,param_C,param_degree,param_gamma,param_kernel,mean_train_score,mean_test_score
447,0.0001,2,2,sigmoid,0.5,0.5
448,0.0001,2,3,linear,0.5591287578284733,0.5352743271221532
449,0.0001,2,3,poly,0.5000032249117986,0.4334497929606625
450,0.0001,2,3,rbf,0.5,0.5
451,0.0001,2,3,sigmoid,0.5,0.5
452,0.0001,2,4,linear,0.5591287578284733,0.5352743271221532
453,0.0001,2,4,poly,0.5829995549621717,0.4938017598343685
454,0.0001,2,4,rbf,0.5,0.5
455,0.0001,2,4,sigmoid,0.5,0.5
456,0.0001,2,5,linear,0.5591287578284733,0.5352743271221532
457,0.0001,2,5,poly,0.572673387382855,0.48121118012422365
458,0.0001,2,5,rbf,0.5,0.5
459,0.0001,2,5,sigmoid,0.5,0.5
460,0.0001,2,6,linear,0.5591287578284733,0.5352743271221532
461,0.0001,2,6,poly,0.5165760466451242,0.45432194616977223
462,0.0001,2,6,rbf,0.5,0.5
463,0.0001,2,6,sigmoid,0.5,0.5
464,0.0001,2,7,linear,0.5591287578284733,0.5352743271221532
465,0.0001,2,7,poly,0.507314099959366,0.44799430641821947
466,0.0001,2,7,rbf,0.5,0.5
467,0.0001,2,7,sigmoid,0.5,0.5
468,0.0001,2,8,linear,0.5591287578284733,0.5352743271221532
469,0.0001,2,8,poly,0.5768012744851428,0.5104425465838509
470,0.0001,2,8,rbf,0.5,0.5
471,0.0001,2,8,sigmoid,0.5,0.5
472,0.0001,2,9,linear,0.5591287578284733,0.5352743271221532
473,0.0001,2,9,poly,0.600588223912076,0.4938276397515528
474,0.0001,2,9,rbf,0.5,0.5
475,0.0001,2,9,sigmoid,0.5,0.5
476,0.0001,2,10,linear,0.5591287578284733,0.5352743271221532
477,0.0001,2,10,poly,0.572673387382855,0.48121118012422365
478,0.0001,2,10,rbf,0.5,0.5
479,0.0001,2,10,sigmoid,0.5,0.5
480,0.0001,3,auto,linear,0.5591287578284733,0.5352743271221532
481,0.0001,3,auto,poly,0.5995111033713227,0.4566511387163561
482,0.0001,3,auto,rbf,0.5,0.5
483,0.0001,3,auto,sigmoid,0.5,0.5
484,0.0001,3,scale,linear,0.5591287578284733,0.5352743271221532
485,0.0001,3,scale,poly,0.5,0.5
486,0.0001,3,scale,rbf,0.5,0.5
487,0.0001,3,scale,sigmoid,0.5,0.5
488,0.0001,3,1,linear,0.5591287578284733,0.5352743271221532
489,0.0001,3,1,poly,0.6441213082822185,0.4939182194616977
490,0.0001,3,1,rbf,0.5,0.5
491,0.0001,3,1,sigmoid,0.5,0.5
492,0.0001,3,2,linear,0.5591287578284733,0.5352743271221532
493,0.0001,3,2,poly,0.6441213082822185,0.4939182194616977
494,0.0001,3,2,rbf,0.5,0.5
495,0.0001,3,2,sigmoid,0.5,0.5
496,0.0001,3,3,linear,0.5591287578284733,0.5352743271221532
497,0.0001,3,3,poly,0.5996272001960746,0.47697981366459635
498,0.0001,3,3,rbf,0.5,0.5
499,0.0001,3,3,sigmoid,0.5,0.5
500,0.0001,3,4,linear,0.5591287578284733,0.5352743271221532
501,0.0001,3,4,poly,0.6441213082822185,0.4939182194616977
502,0.0001,3,4,rbf,0.5,0.5
503,0.0001,3,4,sigmoid,0.5,0.5
504,0.0001,3,5,linear,0.5591287578284733,0.5352743271221532
505,0.0001,3,5,poly,0.601600846216856,0.45226449275362324
506,0.0001,3,5,rbf,0.5,0.5
507,0.0001,3,5,sigmoid,0.5,0.5
508,0.0001,3,6,linear,0.5591287578284733,0.5352743271221532
509,0.0001,3,6,poly,0.5996272001960746,0.47697981366459635
510,0.0001,3,6,rbf,0.5,0.5
511,0.0001,3,6,sigmoid,0.5,0.5
512,0.0001,3,7,linear,0.5591287578284733,0.5352743271221532
513,0.0001,3,7,poly,0.6110079139335539,0.4874741200828157
514,0.0001,3,7,rbf,0.5,0.5
515,0.0001,3,7,sigmoid,0.5,0.5
516,0.0001,3,8,linear,0.5591287578284733,0.5352743271221532
517,0.0001,3,8,poly,0.6441213082822185,0.4939182194616977
518,0.0001,3,8,rbf,0.5,0.5
519,0.0001,3,8,sigmoid,0.5,0.5
520,0.0001,3,9,linear,0.5591287578284733,0.5352743271221532
521,0.0001,3,9,poly,0.5996755738730546,0.45001293995859215
522,0.0001,3,9,rbf,0.5,0.5
523,0.0001,3,9,sigmoid,0.5,0.5
524,0.0001,3,10,linear,0.5591287578284733,0.5352743271221532
525,0.0001,3,10,poly,0.601600846216856,0.45226449275362324
526,0.0001,3,10,rbf,0.5,0.5
527,0.0001,3,10,sigmoid,0.5,0.5
528,0.0001,4,auto,linear,0.5591287578284733,0.5352743271221532
529,0.0001,4,auto,poly,0.6223628283766439,0.4462085921325052
530,0.0001,4,auto,rbf,0.5,0.5
531,0.0001,4,auto,sigmoid,0.5,0.5
532,0.0001,4,scale,linear,0.5591287578284733,0.5352743271221532
533,0.0001,4,scale,poly,0.5,0.5
534,0.0001,4,scale,rbf,0.5,0.5
535,0.0001,4,scale,sigmoid,0.5,0.5
536,0.0001,4,1,linear,0.5591287578284733,0.5352743271221532
537,0.0001,4,1,poly,0.6202988848255,0.5083721532091098
538,0.0001,4,1,rbf,0.5,0.5
539,0.0001,4,1,sigmoid,0.5,0.5
540,0.0001,4,2,linear,0.5591287578284733,0.5352743271221532
541,0.0001,4,2,poly,0.6202988848255,0.5083721532091098
542,0.0001,4,2,rbf,0.5,0.5
543,0.0001,4,2,sigmoid,0.5,0.5
544,0.0001,4,3,linear,0.5591287578284733,0.5352743271221532
545,0.0001,4,3,poly,0.6182349412743561,0.5124741200828158
546,0.0001,4,3,rbf,0.5,0.5
547,0.0001,4,3,sigmoid,0.5,0.5
548,0.0001,4,4,linear,0.5591287578284733,0.5352743271221532
549,0.0001,4,4,poly,0.6202988848255,0.5083721532091098
550,0.0001,4,4,rbf,0.5,0.5
551,0.0001,4,4,sigmoid,0.5,0.5
552,0.0001,4,5,linear,0.5591287578284733,0.5352743271221532
553,0.0001,4,5,poly,0.6130815322200939,0.48119824016563145
554,0.0001,4,5,rbf,0.5,0.5
555,0.0001,4,5,sigmoid,0.5,0.5
556,0.0001,4,6,linear,0.5591287578284733,0.5352743271221532
557,0.0001,4,6,poly,0.6182349412743561,0.5124741200828158
558,0.0001,4,6,rbf,0.5,0.5
559,0.0001,4,6,sigmoid,0.5,0.5
560,0.0001,4,7,linear,0.5591287578284733,0.5352743271221532
561,0.0001,4,7,poly,0.6337499919377204,0.49381469979296067
562,0.0001,4,7,rbf,0.5,0.5
563,0.0001,4,7,sigmoid,0.5,0.5
564,0.0001,4,8,linear,0.5591287578284733,0.5352743271221532
565,0.0001,4,8,poly,0.6202988848255,0.5083721532091098
566,0.0001,4,8,rbf,0.5,0.5
567,0.0001,4,8,sigmoid,0.5,0.5
568,0.0001,4,9,linear,0.5591287578284733,0.5352743271221532
569,0.0001,4,9,poly,0.6380004256883574,0.48554606625258795
570,0.0001,4,9,rbf,0.5,0.5
571,0.0001,4,9,sigmoid,0.5,0.5
572,0.0001,4,10,linear,0.5591287578284733,0.5352743271221532
573,0.0001,4,10,poly,0.6130815322200939,0.48119824016563145
574,0.0001,4,10,rbf,0.5,0.5
575,0.0001,4,10,sigmoid,0.5,0.5
576,0.00031622776601683794,1,auto,linear,0.5674361306218274,0.547748447204969
577,0.00031622776601683794,1,auto,poly,0.5404371690434266,0.5228649068322981
578,0.00031622776601683794,1,auto,rbf,0.5,0.5
579,0.00031622776601683794,1,auto,sigmoid,0.5,0.5
580,0.00031622776601683794,1,scale,linear,0.5674361306218274,0.547748447204969
581,0.00031622776601683794,1,scale,poly,0.5,0.5
582,0.00031622776601683794,1,scale,rbf,0.5,0.5
583,0.00031622776601683794,1,scale,sigmoid,0.5,0.5
584,0.00031622776601683794,1,1,linear,0.5674361306218274,0.547748447204969
585,0.00031622776601683794,1,1,poly,0.5674361306218274,0.547748447204969
586,0.00031622776601683794,1,1,rbf,0.5,0.5
587,0.00031622776601683794,1,1,sigmoid,0.5,0.5
588,0.00031622776601683794,1,2,linear,0.5674361306218274,0.547748447204969
589,0.00031622776601683794,1,2,poly,0.5653625123352876,0.5498188405797101
590,0.00031622776601683794,1,2,rbf,0.5,0.5
591,0.00031622776601683794,1,2,sigmoid,0.5,0.5
592,0.00031622776601683794,1,3,linear,0.5674361306218274,0.547748447204969
593,0.00031622776601683794,1,3,poly,0.5736634353050444,0.5560300207039338
594,0.00031622776601683794,1,3,rbf,0.5,0.5
595,0.00031622776601683794,1,3,sigmoid,0.5,0.5
596,0.00031622776601683794,1,4,linear,0.5674361306218274,0.547748447204969
597,0.00031622776601683794,1,4,poly,0.5788490934772933,0.558100414078675
598,0.00031622776601683794,1,4,rbf,0.5,0.5
599,0.00031622776601683794,1,4,sigmoid,0.5,0.5
600,0.00031622776601683794,1,5,linear,0.5674361306218274,0.547748447204969
601,0.00031622776601683794,1,5,poly,0.5798810652528653,0.5643245341614906
602,0.00031622776601683794,1,5,rbf,0.5,0.5
603,0.00031622776601683794,1,5,sigmoid,0.5,0.5
604,0.00031622776601683794,1,6,linear,0.5674361306218274,0.547748447204969
605,0.00031622776601683794,1,6,poly,0.5809194868520345,0.566394927536232
606,0.00031622776601683794,1,6,rbf,0.5,0.5
607,0.00031622776601683794,1,6,sigmoid,0.5,0.5
608,0.00031622776601683794,1,7,linear,0.5674361306218274,0.547748447204969
609,0.00031622776601683794,1,7,poly,0.5881787633108234,0.5726190476190476
610,0.00031622776601683794,1,7,rbf,0.5,0.5
611,0.00031622776601683794,1,7,sigmoid,0.5,0.5
612,0.00031622776601683794,1,8,linear,0.5674361306218274,0.547748447204969
613,0.00031622776601683794,1,8,poly,0.5933579716594751,0.5746635610766045
614,0.00031622776601683794,1,8,rbf,0.5,0.5
615,0.00031622776601683794,1,8,sigmoid,0.5,0.5
616,0.00031622776601683794,1,9,linear,0.5674361306218274,0.547748447204969
617,0.00031622776601683794,1,9,poly,0.5975084331443534,0.5808747412008282
618,0.00031622776601683794,1,9,rbf,0.5,0.5
619,0.00031622776601683794,1,9,sigmoid,0.5,0.5
620,0.00031622776601683794,1,10,linear,0.5674361306218274,0.547748447204969
621,0.00031622776601683794,1,10,poly,0.599585276342692,0.5808747412008282
622,0.00031622776601683794,1,10,rbf,0.5,0.5
623,0.00031622776601683794,1,10,sigmoid,0.5,0.5
624,0.00031622776601683794,2,auto,linear,0.5674361306218274,0.547748447204969
625,0.00031622776601683794,2,auto,poly,0.7282141083441367,0.6162008281573499
626,0.00031622776601683794,2,auto,rbf,0.5,0.5
627,0.00031622776601683794,2,auto,sigmoid,0.5,0.5
628,0.00031622776601683794,2,scale,linear,0.5674361306218274,0.547748447204969
629,0.00031622776601683794,2,scale,poly,0.5,0.5
630,0.00031622776601683794,2,scale,rbf,0.5,0.5
631,0.00031622776601683794,2,scale,sigmoid,0.5,0.5
632,0.00031622776601683794,2,1,linear,0.5674361306218274,0.547748447204969
633,0.00031622776601683794,2,1,poly,0.5445876305283051,0.4564958592132505
634,0.00031622776601683794,2,1,rbf,0.5,0.5
635,0.00031622776601683794,2,1,sigmoid,0.5,0.5
636,0.00031622776601683794,2,2,linear,0.5674361306218274,0.547748447204969
637,0.00031622776601683794,2,2,poly,0.5798875150764626,0.4979554865424431
638,0.00031622776601683794,2,2,rbf,0.5,0.5
639,0.00031622776601683794,2,2,sigmoid,0.5,0.5
640,0.00031622776601683794,2,3,linear,0.5674361306218274,0.547748447204969
641,0.00031622776601683794,2,3,poly,0.5082944731461595,0.45640527950310555
642,0.00031622776601683794,2,3,rbf,0.5,0.5
643,0.00031622776601683794,2,3,sigmoid,0.5,0.5
644,0.00031622776601683794,2,4,linear,0.5674361306218274,0.547748447204969
645,0.00031622776601683794,2,4,poly,0.5768012744851428,0.5104425465838509
646,0.00031622776601683794,2,4,rbf,0.5,0.5
647,0.00031622776601683794,2,4,sigmoid,0.5,0.5
648,0.00031622776601683794,2,5,linear,0.5674361306218274,0.547748447204969
649,0.00031622776601683794,2,5,poly,0.572673387382855,0.48121118012422365
650,0.00031622776601683794,2,5,rbf,0.5,0.5
651,0.00031622776601683794,2,5,sigmoid,0.5,0.5
652,0.00031622776601683794,2,6,linear,0.5674361306218274,0.547748447204969
653,0.00031622776601683794,2,6,poly,0.5165760466451242,0.45432194616977223
654,0.00031622776601683794,2,6,rbf,0.5,0.5
655,0.00031622776601683794,2,6,sigmoid,0.5,0.5
656,0.00031622776601683794,2,7,linear,0.5674361306218274,0.547748447204969
657,0.00031622776601683794,2,7,poly,0.507314099959366,0.44799430641821947
658,0.00031622776601683794,2,7,rbf,0.5,0.5
659,0.00031622776601683794,2,7,sigmoid,0.5,0.5
660,0.00031622776601683794,2,8,linear,0.5674361306218274,0.547748447204969
661,0.00031622776601683794,2,8,poly,0.5768012744851428,0.5104425465838509
662,0.00031622776601683794,2,8,rbf,0.5,0.5
663,0.00031622776601683794,2,8,sigmoid,0.5,0.5
664,0.00031622776601683794,2,9,linear,0.5674361306218274,0.547748447204969
665,0.00031622776601683794,2,9,poly,0.600588223912076,0.4938276397515528
666,0.00031622776601683794,2,9,rbf,0.5,0.5
667,0.00031622776601683794,2,9,sigmoid,0.5,0.5
668,0.00031622776601683794,2,10,linear,0.5674361306218274,0.547748447204969
669,0.00031622776601683794,2,10,poly,0.572673387382855,0.48121118012422365
670,0.00031622776601683794,2,10,rbf,0.5,0.5
671,0.00031622776601683794,2,10,sigmoid,0.5,0.5
672,0.00031622776601683794,3,auto,linear,0.5674361306218274,0.547748447204969
673,0.00031622776601683794,3,auto,poly,0.5995111033713227,0.4566511387163561
674,0.00031622776601683794,3,auto,rbf,0.5,0.5
675,0.00031622776601683794,3,auto,sigmoid,0.5,0.5
676,0.00031622776601683794,3,scale,linear,0.5674361306218274,0.547748447204969
677,0.00031622776601683794,3,scale,poly,0.5,0.5
678,0.00031622776601683794,3,scale,rbf,0.5,0.5
679,0.00031622776601683794,3,scale,sigmoid,0.5,0.5
680,0.00031622776601683794,3,1,linear,0.5674361306218274,0.547748447204969
681,0.00031622776601683794,3,1,poly,0.6441213082822185,0.4939182194616977
682,0.00031622776601683794,3,1,rbf,0.5,0.5
683,0.00031622776601683794,3,1,sigmoid,0.5,0.5
684,0.00031622776601683794,3,2,linear,0.5674361306218274,0.547748447204969
685,0.00031622776601683794,3,2,poly,0.6441213082822185,0.4939182194616977
686,0.00031622776601683794,3,2,rbf,0.5,0.5
687,0.00031622776601683794,3,2,sigmoid,0.5,0.5
688,0.00031622776601683794,3,3,linear,0.5674361306218274,0.547748447204969
689,0.00031622776601683794,3,3,poly,0.5996272001960746,0.47697981366459635
690,0.00031622776601683794,3,3,rbf,0.5,0.5
691,0.00031622776601683794,3,3,sigmoid,0.5,0.5
692,0.00031622776601683794,3,4,linear,0.5674361306218274,0.547748447204969
693,0.00031622776601683794,3,4,poly,0.6441213082822185,0.4939182194616977
694,0.00031622776601683794,3,4,rbf,0.5,0.5
695,0.00031622776601683794,3,4,sigmoid,0.5,0.5
696,0.00031622776601683794,3,5,linear,0.5674361306218274,0.547748447204969
697,0.00031622776601683794,3,5,poly,0.601600846216856,0.45226449275362324
698,0.00031622776601683794,3,5,rbf,0.5,0.5
699,0.00031622776601683794,3,5,sigmoid,0.5,0.5
700,0.00031622776601683794,3,6,linear,0.5674361306218274,0.547748447204969
701,0.00031622776601683794,3,6,poly,0.5996272001960746,0.47697981366459635
702,0.00031622776601683794,3,6,rbf,0.5,0.5
703,0.00031622776601683794,3,6,sigmoid,0.5,0.5
704,0.00031622776601683794,3,7,linear,0.5674361306218274,0.547748447204969
705,0.00031622776601683794,3,7,poly,0.6110079139335539,0.4874741200828157
706,0.00031622776601683794,3,7,rbf,0.5,0.5
707,0.00031622776601683794,3,7,sigmoid,0.5,0.5
708,0.00031622776601683794,3,8,linear,0.5674361306218274,0.547748447204969
709,0.00031622776601683794,3,8,poly,0.6441213082822185,0.4939182194616977
710,0.00031622776601683794,3,8,rbf,0.5,0.5
711,0.00031622776601683794,3,8,sigmoid,0.5,0.5
712,0.00031622776601683794,3,9,linear,0.5674361306218274,0.547748447204969
713,0.00031622776601683794,3,9,poly,0.5996755738730546,0.45001293995859215
714,0.00031622776601683794,3,9,rbf,0.5,0.5
715,0.00031622776601683794,3,9,sigmoid,0.5,0.5
716,0.00031622776601683794,3,10,linear,0.5674361306218274,0.547748447204969
717,0.00031622776601683794,3,10,poly,0.601600846216856,0.45226449275362324
718,0.00031622776601683794,3,10,rbf,0.5,0.5
719,0.00031622776601683794,3,10,sigmoid,0.5,0.5
720,0.00031622776601683794,4,auto,linear,0.5674361306218274,0.547748447204969
721,0.00031622776601683794,4,auto,poly,0.6223628283766439,0.4462085921325052
722,0.00031622776601683794,4,auto,rbf,0.5,0.5
723,0.00031622776601683794,4,auto,sigmoid,0.5,0.5
724,0.00031622776601683794,4,scale,linear,0.5674361306218274,0.547748447204969
725,0.00031622776601683794,4,scale,poly,0.5,0.5
726,0.00031622776601683794,4,scale,rbf,0.5,0.5
727,0.00031622776601683794,4,scale,sigmoid,0.5,0.5
728,0.00031622776601683794,4,1,linear,0.5674361306218274,0.547748447204969
729,0.00031622776601683794,4,1,poly,0.6202988848255,0.5083721532091098
730,0.00031622776601683794,4,1,rbf,0.5,0.5
731,0.00031622776601683794,4,1,sigmoid,0.5,0.5
732,0.00031622776601683794,4,2,linear,0.5674361306218274,0.547748447204969
733,0.00031622776601683794,4,2,poly,0.6202988848255,0.5083721532091098
734,0.00031622776601683794,4,2,rbf,0.5,0.5
735,0.00031622776601683794,4,2,sigmoid,0.5,0.5
736,0.00031622776601683794,4,3,linear,0.5674361306218274,0.547748447204969
737,0.00031622776601683794,4,3,poly,0.6182349412743561,0.5124741200828158
738,0.00031622776601683794,4,3,rbf,0.5,0.5
739,0.00031622776601683794,4,3,sigmoid,0.5,0.5
740,0.00031622776601683794,4,4,linear,0.5674361306218274,0.547748447204969
741,0.00031622776601683794,4,4,poly,0.6202988848255,0.5083721532091098
742,0.00031622776601683794,4,4,rbf,0.5,0.5
743,0.00031622776601683794,4,4,sigmoid,0.5,0.5
744,0.00031622776601683794,4,5,linear,0.5674361306218274,0.547748447204969
745,0.00031622776601683794,4,5,poly,0.6130815322200939,0.48119824016563145
746,0.00031622776601683794,4,5,rbf,0.5,0.5
747,0.00031622776601683794,4,5,sigmoid,0.5,0.5
748,0.00031622776601683794,4,6,linear,0.5674361306218274,0.547748447204969
749,0.00031622776601683794,4,6,poly,0.6182349412743561,0.5124741200828158
750,0.00031622776601683794,4,6,rbf,0.5,0.5
751,0.00031622776601683794,4,6,sigmoid,0.5,0.5
752,0.00031622776601683794,4,7,linear,0.5674361306218274,0.547748447204969
753,0.00031622776601683794,4,7,poly,0.6337499919377204,0.49381469979296067
754,0.00031622776601683794,4,7,rbf,0.5,0.5
755,0.00031622776601683794,4,7,sigmoid,0.5,0.5
756,0.00031622776601683794,4,8,linear,0.5674361306218274,0.547748447204969
757,0.00031622776601683794,4,8,poly,0.6202988848255,0.5083721532091098
758,0.00031622776601683794,4,8,rbf,0.5,0.5
759,0.00031622776601683794,4,8,sigmoid,0.5,0.5
760,0.00031622776601683794,4,9,linear,0.5674361306218274,0.547748447204969
761,0.00031622776601683794,4,9,poly,0.6380004256883574,0.48554606625258795
762,0.00031622776601683794,4,9,rbf,0.5,0.5
763,0.00031622776601683794,4,9,sigmoid,0.5,0.5
764,0.00031622776601683794,4,10,linear,0.5674361306218274,0.547748447204969
765,0.00031622776601683794,4,10,poly,0.6130815322200939,0.48119824016563145
766,0.00031622776601683794,4,10,rbf,0.5,0.5
767,0.00031622776601683794,4,10,sigmoid,0.5,0.5
768,0.001,1,auto,linear,0.5736634353050444,0.5560300207039338
769,0.001,1,auto,poly,0.5622440226259812,0.5414855072463768
770,0.001,1,auto,rbf,0.5,0.5
771,0.001,1,auto,sigmoid,0.5,0.5
772,0.001,1,scale,linear,0.5736634353050444,0.5560300207039338
773,0.001,1,scale,poly,0.5,0.5
774,0.001,1,scale,rbf,0.5,0.5
775,0.001,1,scale,sigmoid,0.5,0.5
776,0.001,1,1,linear,0.5736634353050444,0.5560300207039338
777,0.001,1,1,poly,0.5736634353050444,0.5560300207039338
778,0.001,1,1,rbf,0.5,0.5
779,0.001,1,1,sigmoid,0.5,0.5
780,0.001,1,2,linear,0.5736634353050444,0.5560300207039338
781,0.001,1,2,poly,0.5850667234251143,0.5705357142857143
782,0.001,1,2,rbf,0.5,0.5
783,0.001,1,2,sigmoid,0.5,0.5
784,0.001,1,3,linear,0.5736634353050444,0.5560300207039338
785,0.001,1,3,poly,0.5975084331443534,0.5808747412008282
786,0.001,1,3,rbf,0.5,0.5
787,0.001,1,3,sigmoid,0.5,0.5
788,0.001,1,4,linear,0.5736634353050444,0.5560300207039338
789,0.001,1,4,poly,0.6058158059377076,0.5829710144927536
790,0.001,1,4,rbf,0.5,0.5
791,0.001,1,4,sigmoid,0.5,0.5
792,0.001,1,5,linear,0.5736634353050444,0.5560300207039338
793,0.001,1,5,poly,0.6161774475468095,0.5933488612836438
794,0.001,1,5,rbf,0.5,0.5
795,0.001,1,5,sigmoid,0.5,0.5
796,0.001,1,6,linear,0.5736634353050444,0.5560300207039338
797,0.001,1,6,poly,0.6213566558954612,0.5975155279503106
798,0.001,1,6,rbf,0.5,0.5
799,0.001,1,6,sigmoid,0.5,0.5
800,0.001,1,7,linear,0.5736634353050444,0.5560300207039338
801,0.001,1,7,poly,0.6286191572660488,0.6099508281573499
802,0.001,1,7,rbf,0.5,0.5
803,0.001,1,7,sigmoid,0.5,0.5
804,0.001,1,8,linear,0.5736634353050444,0.5560300207039338
805,0.001,1,8,poly,0.6338048154382977,0.6099637681159421
806,0.001,1,8,rbf,0.5,0.5
807,0.001,1,8,sigmoid,0.5,0.5
808,0.001,1,9,linear,0.5736634353050444,0.5560300207039338
809,0.001,1,9,poly,0.6389904736105467,0.6099637681159421
810,0.001,1,9,rbf,0.5,0.5
811,0.001,1,9,sigmoid,0.5,0.5
812,0.001,1,10,linear,0.5736634353050444,0.5560300207039338
813,0.001,1,10,poly,0.6400256702979173,0.618271221532091
814,0.001,1,10,rbf,0.5,0.5
815,0.001,1,10,sigmoid,0.5,0.5
816,0.001,2,auto,linear,0.5736634353050444,0.5560300207039338
817,0.001,2,auto,poly,0.7489599659449313,0.5706133540372671
818,0.001,2,auto,rbf,0.5,0.5
819,0.001,2,auto,sigmoid,0.5,0.5
820,0.001,2,scale,linear,0.5736634353050444,0.5560300207039338
821,0.001,2,scale,poly,0.5,0.5
822,0.001,2,scale,rbf,0.5,0.5
823,0.001,2,scale,sigmoid,0.5,0.5
824,0.001,2,1,linear,0.5736634353050444,0.5560300207039338
825,0.001,2,1,poly,0.5830060047857691,0.4917313664596273
826,0.001,2,1,rbf,0.5,0.5
827,0.001,2,1,sigmoid,0.5,0.5
828,0.001,2,2,linear,0.5736634353050444,0.5560300207039338
829,0.001,2,2,poly,0.5768012744851428,0.5104425465838509
830,0.001,2,2,rbf,0.5,0.5
831,0.001,2,2,sigmoid,0.5,0.5
832,0.001,2,3,linear,0.5736634353050444,0.5560300207039338
833,0.001,2,3,poly,0.5165760466451242,0.45432194616977223
834,0.001,2,3,rbf,0.5,0.5
835,0.001,2,3,sigmoid,0.5,0.5
836,0.001,2,4,linear,0.5736634353050444,0.5560300207039338
837,0.001,2,4,poly,0.5768012744851428,0.5104425465838509
838,0.001,2,4,rbf,0.5,0.5
839,0.001,2,4,sigmoid,0.5,0.5
840,0.001,2,5,linear,0.5736634353050444,0.5560300207039338
841,0.001,2,5,poly,0.572673387382855,0.48121118012422365
842,0.001,2,5,rbf,0.5,0.5
843,0.001,2,5,sigmoid,0.5,0.5
844,0.001,2,6,linear,0.5736634353050444,0.5560300207039338
845,0.001,2,6,poly,0.5165760466451242,0.45432194616977223
846,0.001,2,6,rbf,0.5,0.5
847,0.001,2,6,sigmoid,0.5,0.5
848,0.001,2,7,linear,0.5736634353050444,0.5560300207039338
849,0.001,2,7,poly,0.507314099959366,0.44799430641821947
850,0.001,2,7,rbf,0.5,0.5
851,0.001,2,7,sigmoid,0.5,0.5
852,0.001,2,8,linear,0.5736634353050444,0.5560300207039338
853,0.001,2,8,poly,0.5768012744851428,0.5104425465838509
854,0.001,2,8,rbf,0.5,0.5
855,0.001,2,8,sigmoid,0.5,0.5
856,0.001,2,9,linear,0.5736634353050444,0.5560300207039338
857,0.001,2,9,poly,0.600588223912076,0.4938276397515528
858,0.001,2,9,rbf,0.5,0.5
859,0.001,2,9,sigmoid,0.5,0.5
860,0.001,2,10,linear,0.5736634353050444,0.5560300207039338
861,0.001,2,10,poly,0.572673387382855,0.48121118012422365
862,0.001,2,10,rbf,0.5,0.5
863,0.001,2,10,sigmoid,0.5,0.5
864,0.001,3,auto,linear,0.5736634353050444,0.5560300207039338
865,0.001,3,auto,poly,0.5995111033713227,0.4566511387163561
866,0.001,3,auto,rbf,0.5,0.5
867,0.001,3,auto,sigmoid,0.5,0.5
868,0.001,3,scale,linear,0.5736634353050444,0.5560300207039338
869,0.001,3,scale,poly,0.5,0.5
870,0.001,3,scale,rbf,0.5,0.5
871,0.001,3,scale,sigmoid,0.5,0.5
872,0.001,3,1,linear,0.5736634353050444,0.5560300207039338
873,0.001,3,1,poly,0.6441213082822185,0.4939182194616977
874,0.001,3,1,rbf,0.5,0.5
875,0.001,3,1,sigmoid,0.5,0.5
876,0.001,3,2,linear,0.5736634353050444,0.5560300207039338
877,0.001,3,2,poly,0.6441213082822185,0.4939182194616977
878,0.001,3,2,rbf,0.5,0.5
879,0.001,3,2,sigmoid,0.5,0.5
880,0.001,3,3,linear,0.5736634353050444,0.5560300207039338
881,0.001,3,3,poly,0.5996272001960746,0.47697981366459635
882,0.001,3,3,rbf,0.5,0.5
883,0.001,3,3,sigmoid,0.5,0.5
884,0.001,3,4,linear,0.5736634353050444,0.5560300207039338
885,0.001,3,4,poly,0.6441213082822185,0.4939182194616977
886,0.001,3,4,rbf,0.5,0.5
887,0.001,3,4,sigmoid,0.5,0.5
888,0.001,3,5,linear,0.5736634353050444,0.5560300207039338
889,0.001,3,5,poly,0.601600846216856,0.45226449275362324
890,0.001,3,5,rbf,0.5,0.5
891,0.001,3,5,sigmoid,0.5,0.5
892,0.001,3,6,linear,0.5736634353050444,0.5560300207039338
